Thread,Gender,Location,Political_leaning
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,The New New Fronier,Progressive
348,Male,California Caliphat,Independen
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,,Independen
348,Male,"Williamsburg, Virginia",Independen
348,Male,,Independen
348,Male,California Caliphat,Independen
348,,,
348,Male,,Independen
348,Male,Chicago,Independen
348,,,
348,Male,Chicago,Independen
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,"Williamsburg, Virginia",Independen
348,Male,Mounain,Libertarian - Right
348,Male,Mounain,Libertarian - Right
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,"Williamsburg, Virginia",Independen
349,Male,Atlan,Cenrist
349,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
349,Male,Tacoma,Socialist
349,Male,Atlan,Cenrist
349,Male,Tacoma,Socialist
349,Male,Atlan,Cenrist
349,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
349,,,Other
350,Male,Southern Oregon,Conservative
350,Male,Miami,Independen
350,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
350,Male,Texas,Libertarian - Left
351,Male,Atlan,Cenrist
351,,,Independen
351,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
351,Male,Atlan,Cenrist
351,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
351,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
351,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
351,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
351,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
351,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
351,,,
351,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
352,,Post-Societal Collapse,Cenrist
352,,Post-Societal Collapse,Cenrist
353,Male,Southern Oregon,Conservative
353,,Somewhere in Babylon...,
353,,wn,Conservative
353,Male,Utah,Moderat
353,Male,,Libertarian
353,Male,on an island off the left coast of Canada,Liberal
353,Male,Southern Oregon,Conservative
353,Male,Southern Oregon,Conservative
353,Male,,Other
353,Male,on an island off the left coast of Canada,Liberal
353,Male,Southern Oregon,Conservative
354,,"VT, USA",
354,Male,Virginia,Libertarian - Right
354,,,Independen
354,Male,The Golden Stat,Independen
354,,Somewhere in Babylon...,
354,,,Independen
354,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
354,,"VT, USA",
354,Male,Northeast US,
354,Male,"Monreal, QC",Liberal
354,,wn,Conservative
354,,,Independen
354,Male,Northeast US,
354,,"VT, USA",
354,Male,Northeast US,
354,Male,Southern Oregon,Conservative
355,Male,,
355,,Somewhere in Babylon...,
355,,,
355,,France,Independen
355,,East Coast - USA,Cenrist
355,Male,Texas,Conservative
355,Male,,
355,Male,,
355,,East Coast - USA,Cenrist
355,Male,Texas,Conservative
355,Male,Texas,Conservative
355,Male,,
355,Male,,
355,Male,,
355,Female,"Houston Area, TX",Slightly Liberal
355,Male,,Independen
355,,East Coast - USA,Cenrist
355,Male,,
355,Male,Texas,Conservative
355,Male,Texas,Conservative
355,Male,,
355,,East Coast - USA,Cenrist
355,Male,Texas,Conservative
355,Male,,
355,Male,Texas,Conservative
356,Male,Atlan,Cenrist
356,Male,The New New Fronier,Progressive
356,Male,Atlan,Cenrist
356,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
356,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
356,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
356,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
356,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
356,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
356,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
356,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
356,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
357,Male,California,Other
357,Male,American Refugee in Europe,Independen
357,Male,California,Other
358,Male,Atlan,Cenrist
358,Male,,Other
359,Male,Atlan,Cenrist
359,,,Independen
359,Male,Atlan,Cenrist
359,,,Independen
360,Male,Atlan,Cenrist
360,,,Independen
361,Male,Atlan,Cenrist
361,,,Independen
361,Male,Atlan,Cenrist
361,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
361,,,
362,Male,Atlan,Cenrist
363,Male,Atlan,Cenrist
363,,,Independen
364,,France,Independen
364,Male,Tacoma,Socialist
364,,France,Independen
365,Male,Atlan,Cenrist
366,Male,Atlan,Cenrist
367,Male,Atlan,Cenrist
367,Male,Olympia Wa,Other
367,,,Independen
367,Male,Atlan,Cenrist
367,,,Independen
367,Male,Atlan,Cenrist
367,,,Independen
367,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
367,,,Independen
368,Male,Sunyvale California,Liberal
368,,,Independen
369,Male,Atlan,Cenrist
369,,,Independen
370,Male,Atlan,Cenrist
370,,,Independen
370,,wn,Conservative
370,Male,Chicago,Independen
370,Male,,Independen
370,,wn,Conservative
370,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
370,Male,Chicago,Independen
370,Male,"93,000,000 miles from Earth where its very Hot",Libertarian - Right
371,Male,Atlan,Cenrist
372,Male,Atlan,Cenrist
372,Male,"Monreal, QC",Liberal
372,Male,Atlan,Cenrist
372,Male,Denmark,Cenrist
372,Male,Atlan,Cenrist
372,,,Independen
372,Male,Denmark,Cenrist
372,Male,Atlan,Cenrist
372,Male,Sunyvale California,Liberal
372,Male,Denmark,Cenrist
372,Male,Atlan,Cenrist
372,Male,Atlan,Cenrist
373,Male,Atlan,Cenrist
373,Male,South Texas,Conservative
373,Male,Atlan,Cenrist
373,,,Independen
374,Male,Atlan,Cenrist
374,,,Independen
374,Male,The Lone Star State.,Conservative
375,Male,California,Other
375,,,Independen
375,Male,California,Other
375,,,Independen
375,Male,Colorado,Independen
375,Male,on an island off the left coast of Canada,Liberal
375,Male,on an island off the left coast of Canada,Liberal
375,Male,,Moderat
375,,Post-Societal Collapse,Cenrist
375,Male,,Moderat
375,Male,,Moderat
375,Male,California,Other
375,Male,California,Other
375,Male,California,Other
375,,Post-Societal Collapse,Cenrist
375,Male,California,Other
375,Male,on an island off the left coast of Canada,Liberal
375,Male,on an island off the left coast of Canada,Liberal
375,Male,Oceania,Libertarian
375,Male,California,Other
375,Male,,Moderat
375,Male,Oceania,Libertarian
375,Male,,Libertarian
375,Male,,Moderat
375,Male,Out West,Cenrist
376,Male,,
376,Male,Out West,Cenrist
376,,,Independen
376,Male,Oceania,Libertarian
376,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
376,Male,,
376,Male,California,Privat
376,Male,,
376,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
377,Male,Best Coast Canada,
377,,,Independen
377,Male,Best Coast Canada,
378,Male,,Independen
378,,,Independen
379,Male,Colorado,Independen
379,Male,Western NY,Liberal
379,,,Independen
379,Male,Western NY,Liberal
379,Male,Olympia Wa,Other
379,Male,Colorado,Independen
379,Male,Colorado,Independen
380,Male,Southern Oregon,Conservative
380,Female,Chicago Area,Moderat
380,Male,Oceania,Libertarian
380,Male,Chicago,Independen
380,,,Independen
380,,Somewhere in Babylon...,
380,,,Independen
380,Male,,Very Conservative
380,Male,Oceania,Libertarian
380,,,Independen
380,Male,Wisconsin,Cenrist
380,,,Independen
380,,,Independen
380,Male,The Lone Star State.,Conservative
380,Male,,Very Conservative
380,,,Independen
380,Male,Oceania,Libertarian
380,Male,"Columbus, OH",Moderat
380,,"VT, USA",
380,Male,"Columbus, OH",Moderat
380,Male,Norfolk Virginia area.,Other
380,Male,Southern Englan,Slightly Liberal
380,Male,Oceania,Libertarian
380,,,Independen
380,,,Independen
381,Male,The Golden Stat,Independen
381,,,Independen
381,Male,California Caliphat,Independen
381,Male,"New York State, USA",Slightly Liberal
381,Male,The Golden Stat,Independen
381,,,Independen
381,Male,New Mexico USA,Privat
381,Male,"New York State, USA",Slightly Liberal
381,Male,California Caliphat,Independen
381,Male,,Other
381,Male,,Independen
381,Male,California Caliphat,Independen
381,Male,Norfolk Virginia area.,Other
381,,East Coast - USA,Cenrist
381,,East Coast - USA,Cenrist
381,,East Coast - USA,Cenrist
381,Male,The Golden Stat,Independen
381,Male,The Golden Stat,Independen
381,Male,Norfolk Virginia area.,Other
381,Male,The Golden Stat,Independen
381,Male,Sheffield,Other
381,Male,The Golden Stat,Independen
381,Male,Sheffield,Other
381,Male,The Golden Stat,Independen
381,Male,Norfolk Virginia area.,Other
382,,,Socialist
382,Male,Menor Ohio,Libertarian
382,Male,Texas,Conservative
382,,,Socialist
382,Male,"Uhland, Texas",Libertarian
382,Male,"Uhland, Texas",Libertarian
382,Male,Menor Ohio,Libertarian
382,,,Socialist
383,,,Conservative
383,Male,"Hong Kong, Shanghai, Los Angeles, Singapore, Rot",Slightly Conservative
383,,Post-Societal Collapse,Cenrist
383,Male,Australia,
383,,,Conservative
383,,Post-Societal Collapse,Cenrist
383,Male,Australia,
384,Male,The Golden Stat,Independen
384,,Somewhere in Babylon...,
384,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
384,Male,Chicago,Independen
384,Male,,Slightly Liberal
384,Male,Olympia Wa,Other
384,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
384,Male,"veni, vidi, volo - now back in NC",
384,Female,"Houston Area, TX",Slightly Liberal
384,Male,"veni, vidi, volo - now back in NC",
384,Male,Chicago,Independen
384,,Somewhere in Babylon...,
384,Male,"veni, vidi, volo - now back in NC",
384,Male,Miss-uh-Sippie,Moderat
384,Female,"Houston Area, TX",Slightly Liberal
384,Male,The Golden Stat,Independen
384,Male,SE Virginia,Conservative
384,,,Moderat
384,Male,Colorado,Libertarian - Left
384,Male,The Golden Stat,Independen
384,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
384,Male,OH,Independen
384,Male,OH,Independen
384,Male,,Slightly Liberal
384,Male,,Slightly Liberal
385,Male,The Golden Stat,Independen
385,Male,North East USA,Slightly Liberal
385,Male,The Golden Stat,Independen
385,Male,,Independen
385,Male,,Cenrist
385,,Post-Societal Collapse,Cenrist
385,,,Independen
385,Male,North East USA,Slightly Liberal
385,Male,The Golden Stat,Independen
385,Male,The Golden Stat,Independen
385,,,Independen
385,Male,Norfolk Virginia area.,Other
385,,,
385,Male,The Golden Stat,Independen
385,Male,,Libertarian - Right
385,Male,The Golden Stat,Independen
385,Male,California Caliphat,Independen
385,Male,Australia,
385,Male,Sheffield,Other
385,Male,Beautiful Cenral Oregon,Very Conservative
385,Male,California Caliphat,Independen
385,Male,The Golden Stat,Independen
385,Male,Sheffield,Other
385,Male,The Golden Stat,Independen
385,Male,Sheffield,Other
386,,,Socialist
386,Male,Oceania,Libertarian
387,Male,Colorado,Independen
387,,,Conservative
387,Male,Australia,
